,a1,a2,a3,a4,load,failure
48,5.385115532725758,3.6340715979429774,3.7073886447336446,3.7992920896847986,0.0,0
49,7.148684092417843,3.760566277280656,3.4899683406117474,5.130164027113711,0.0,0
50,5.945866076025412,3.2506549738595942,2.790853356430872,3.589809910346857,0.0,0
51,6.8473766856927325,7.684670145074017,4.0049880846570245,4.6572145613169065,0.0,0
52,8.55859397064691,4.064326456340018,3.83141604440058,4.456381283029566,0.0,0
53,5.204700151644144,3.0225709990067102,2.889841012739009,3.22437109850084,0.0,0
54,4.565328683284441,2.981260770472082,2.345214063133649,2.9795561394094463,0.0,0
55,5.202131596003865,5.92630651142933,3.0052215849429773,2.9164855511454704,0.0,0
56,4.877737205625009,2.9182020687527994,2.8217539567133443,3.0625198075741262,0.0,0
57,2.8219167765405784,2.0248416819505115,1.9818230307073097,1.8616863782923796,0.0,0
58,4.6489410582951125,2.3977187645890874,2.4967115037602348,3.1294461525037383,0.0,0
59,4.927929155955828,4.177586076804245,2.919302755048497,2.7281920500839227,0.0,0
60,4.513322368614388,3.4175537400386964,2.8345069250328927,2.8562539880426008,0.0,0
61,5.00255906920332,3.044969963515749,3.1507973774666453,3.0871103030895766,0.0,0
62,8.608386471419701,3.710051515553766,4.302586857519673,4.2158332433432415,0.0,0
63,5.441358546439232,5.904817047086071,3.0856128490099746,3.3049548344700264,0.0,0
64,6.13200671002457,5.2589442458005236,3.9031445234126605,3.059644786038408,0.0,0
65,3.4144457404530963,2.4424067439575827,2.6662313868507512,2.081222724274326,0.0,0
66,4.2116479072129955,2.252905456542948,2.6397256532496383,2.7708334649371427,0.0,0
67,3.8141474826838015,2.511494189556455,2.07321890333381,1.9615500470284957,0.0,0
68,3.2918229583073635,3.051789767507852,2.009546067492935,1.872498033027281,0.0,0
69,6.566602501691929,4.242348200536558,3.9549614683665406,3.0684895386498034,0.0,0
70,3.6019604243485297,2.6790416075572243,2.009550844723943,2.0485827533927994,0.0,0
71,6.442343050517534,3.252099036782888,3.654416499117549,3.2619081466604,0.0,0
72,6.109375202370657,6.100781486517486,3.493604439227622,3.6509171079446854,0.0,0
73,7.7640867311945305,4.813189690481575,3.625007181747272,4.043725872769645,0.0,0
74,6.943074742292433,3.2754154431586677,3.641605364388812,3.5169944209987327,0.0,0
75,5.804161279950804,3.2351724013957517,3.1155824053385506,3.5601565670821955,0.0,0
76,4.806443711007269,3.53788440853979,2.7626584163419894,2.846932865970768,0.0,0
77,3.623715042890099,4.014359617933211,2.480816233429304,3.7328304550988816,0.0,0
78,4.4804843097970375,2.904639273864679,2.8603586126187244,2.546243329816554,0.0,0
79,4.454250889159622,2.4931332255312677,2.4520352382167654,2.618896434423473,0.0,0
80,3.3419838003372684,2.529671925522466,2.0336705634935965,2.383906381451636,0.0,0
81,5.1919248741037665,5.697960579179318,2.6034365296943163,2.892349869040622,0.0,0
82,7.5575390906025275,3.8599119231750154,4.223732213533324,4.527802685861669,0.0,0
83,3.9870318943178873,2.3241138202344302,2.604300489364352,2.310767211244192,0.0,0
84,8.295208784247464,3.2900210954329547,3.950905975668825,3.823619985234069,0.0,0
85,8.797896520862501,7.7195384382145775,4.692093276217895,4.380518099171743,0.0,0
86,4.223207244478895,2.7246431716370423,2.633972911785204,2.405047626408248,0.0,0
87,2.789445609567606,1.6206380164339214,1.8733985123222965,1.77249106286112,0.0,0
88,5.281069122497372,3.3195195172787875,3.25143575797752,3.4197562688538987,0.0,0
89,4.138382625445014,3.738446434078525,2.420657872192283,2.319287818046197,0.0,0
90,4.6250131501663585,2.8537497945493397,2.9091533551945035,3.2478412298130186,0.0,0
91,5.199840723048467,4.099055696300907,3.1733521706391876,2.5519818715149643,0.0,0
92,6.0895353356605675,2.9309518464783104,2.856152245421044,3.5636604511123866,0.0,0
93,5.251691105463002,2.862127242247239,2.5669691877717145,2.551998795434709,0.0,0
94,6.0132067816560975,9.015697258712883,3.6574903358397775,3.3614939482608466,0.0,0
95,10.011188022802633,4.283294635759699,4.964269657141727,5.066244395437353,0.0,0
96,4.190252601871607,2.7917977262052327,2.387190789000858,2.463412523949066,0.0,0
97,6.846333484516465,4.05314941176466,3.3868130370504033,3.233537344707245,0.0,0
98,5.4283469390530925,4.429011275884031,3.1900854054360037,2.6584802051076477,0.0,0
99,6.456143070647642,4.185878182969859,3.707269855076114,3.1253883950699017,0.0,0
100,2.4380003277797004,2.2765492132347833,1.5729386454933998,1.842035711256497,0.0,0
101,6.294016451824355,3.4469831377522673,3.399339848411232,3.8371410380897317,0.0,0
102,5.6986576631005965,5.208215896299193,3.2378738597806747,4.420637859043606,0.0,0
103,4.778016340556565,4.044553209810228,2.791479282922135,3.1122749936349416,0.0,0
104,8.023646025854621,3.336191945885616,4.5462718226676975,3.785751290443064,0.0,0
105,9.081977080381712,3.9985188027796528,4.6261918047523585,4.5942656695429,0.0,0
106,5.6130988922553104,5.08100735455304,3.254669403999492,3.2175881749994546,0.0,0
107,5.206843178051853,5.286755786605188,3.262810348313523,2.926838467333764,0.0,0
108,3.684535668114804,2.7769180612533706,2.8296035443912366,2.1072007401413404,0.0,0
109,2.9513073052321324,1.7400098181354704,1.9481531725927617,1.9740501902801115,0.0,0
110,3.249037561474029,1.7921719714942337,1.9835014969364118,1.6712510996365215,0.0,0
111,3.444663240279227,2.2959168877638536,2.076227502186824,1.810645532141408,0.0,0
112,6.606771507619665,4.3519642222786805,3.529674335655068,2.9776590393918463,0.0,0
113,4.080597327982397,2.5742593935931746,2.0888191973160435,2.1058154772565896,0.0,0
114,6.037939234021015,3.0020486465243588,3.3211382635889417,3.292544636430246,0.0,0
115,7.646983351229759,7.042744337688602,4.069879949622671,3.6193170659400966,0.0,0
116,6.129689386589056,6.247467700407336,3.121629265815522,3.5202474926577576,0.0,0
117,6.997107371746429,3.581145409678903,3.062045230748576,3.456656634433523,0.0,0
118,12.23001774274814,5.805295803511584,5.880045151499852,6.0932048082848445,0.0,0
119,4.214042669357034,3.706012596526445,2.2609582651187483,2.724809197381004,0.0,0
120,2.8835844015240495,3.6453681411731056,1.9500834057829184,1.7845033671377932,0.0,0
121,4.643719811391673,3.0895273725413688,3.3838246398981524,3.0059443658242615,0.0,0
122,2.4610477927344334,2.055095470736228,1.633292454819112,1.5270411921546392,0.0,0
123,2.2779409203999714,1.3068843285039866,1.4787619158784766,1.6421554729407275,0.0,0
124,5.702318989709132,4.560118731911298,3.313589578805701,2.9678128574368765,0.0,0
125,9.819703569240076,5.136859103142296,4.9778275517095425,5.280391635220652,0.0,0
126,3.8945653395443367,3.1511235074497126,2.856558801257678,2.3405396868512924,0.0,0
127,7.29254210495135,3.734994075625599,3.9271076590137786,3.3182451563070514,0.0,0
128,8.299021059287337,7.620815972014324,4.372234145993046,3.7334390739964927,0.0,0
129,6.694362545580553,3.4760821570623874,3.4598739645001717,4.002059073353168,0.0,0
130,4.9784758836163965,2.6752799090317567,2.6627705575111746,3.471590506505167,0.0,0
131,7.038399068210895,3.3887831957132364,3.801326721155456,4.698663410474812,0.0,0
132,5.080021895710627,4.191141827860352,3.2420604347458832,4.418916689143142,0.0,0
133,4.728773037956275,3.4782216168316347,2.4519618292476593,3.5306684067549394,0.0,0
134,6.049833495593349,3.2037603168454827,3.8369043942091214,4.868905397131892,0.0,0
135,10.350188117438725,4.720075094019445,4.402501062066847,6.3957153783240726,0.0,0
136,6.500372029524717,3.584614021620596,3.2675226852062957,3.6802360369438514,0.0,0
137,6.1368638206704125,6.3802776179732135,3.4407964485776965,3.9262148103244394,0.0,0
138,9.714493876371623,4.2775194319214584,4.050708870293299,3.5180901151320865,0.0,0
139,6.313594501064763,3.4224061995041737,3.7514056193327727,3.296006481493325,0.0,0
140,5.378924339179737,2.5896684681412867,2.88341195024912,3.231191019799524,0.0,0
141,6.228073068509149,5.308696799156246,3.9714129574433614,3.2341384800522746,0.0,0
142,4.954447129093729,2.7727872044266393,2.6436408754757243,2.458334591666483,0.0,0
143,2.6639792535034448,2.081238799448607,1.6760272937298837,1.6493700287661672,0.0,0
144,4.540746970518755,2.5912020713560886,2.4137724825244997,2.614107692244066,0.0,0
145,6.463374725740353,4.877170198452754,3.2980536922206154,2.988522348137206,0.0,0
146,4.820764826741824,3.1556866038916285,2.588777505578633,2.629735763376204,0.0,0
147,5.667167298195577,2.9875228411650085,3.0673964970174503,3.352262417678498,0.0,0
148,9.01129830364206,4.510320433586459,4.609396262871103,4.185777726261378,0.0,0
149,5.555286476774562,5.66989917212072,2.9713895466939637,3.081081729406157,0.0,0
150,5.971880201756576,5.104927371495607,3.673901831126948,3.344106340313105,0.0,0
151,3.4866085610535418,2.1893929915096497,2.6475758527740165,2.016952511136469,0.0,0
152,3.574774713190102,2.0557385538127217,2.327533956009725,2.6052253097827984,0.0,0
153,2.707396926978296,1.504468718964417,1.5694992621751602,1.5463544494638972,0.0,0
154,3.5653470652758537,3.291889507926059,2.4177679291039436,2.182174513228922,0.0,0
155,7.426484716195887,3.9667519706028895,4.0026669683167615,3.1200929659722596,0.0,0
156,3.5398299643325686,3.0989301000241185,2.3430238851792526,3.0199481996050226,0.0,0
157,6.050882457020784,3.5988591384135753,3.076972926513855,3.2932137539922297,0.0,0
158,7.13670553483353,6.216463967870079,4.187839844358017,3.70774115356501,0.0,0
159,7.753460330605861,6.131618848789255,3.7037425329732696,4.067577409159317,0.0,0
160,7.442331738318927,4.039214359503408,3.9050148998750736,3.8860691257155904,0.0,0
161,6.223431074483385,3.1770362564412387,3.38446416354958,4.186783076333406,0.0,0
162,4.382670695613491,3.050506488405188,3.1207461661493645,3.261458708968147,0.0,0
163,4.109131122470095,3.105293338873371,2.7525414141414206,2.7701118923103563,0.0,0
164,3.441106726807772,2.8050267372842894,2.4911325798535184,2.4756694651282607,0.0,0
165,4.64717904942166,2.9099126538903746,2.5075621865308664,2.5515717630410664,0.0,0
166,2.539394185375985,1.7458163429999851,1.3469004012204306,1.6613367405760662,0.0,0
167,6.833693830164321,5.6516771619453445,3.6436408984409607,3.241830026519116,0.0,0
168,8.019478945753772,4.277471896587513,4.271273734872443,3.8429510483495775,0.0,0
169,4.3584790916559415,2.8303992976324945,2.5414668177168407,2.238114043417719,0.0,0
170,8.30077031023517,3.8271696804940807,3.927453814879638,3.733274765875904,0.0,0
171,6.395438579555028,6.87917933759049,3.8828662987575213,3.688199259915225,0.0,0
172,4.625234847172017,2.9913728014577448,2.9122931775716774,2.51240970810738,0.0,0
173,2.8385915735823435,2.264690527285115,2.239245366574629,2.151667913678541,0.0,0
174,4.210570378766469,2.6422126428281123,2.478298849463427,2.6549640846978577,0.0,0
175,3.803652769702987,3.725852189444705,2.522743547141375,2.5111020602811736,0.0,0
176,4.322974482085186,3.4142807108841797,2.297563564802352,2.5698493063149033,0.0,0
177,6.807243190913067,3.990228443471588,4.0460604257557575,2.85668682502356,0.0,0
178,5.161694388939602,3.220096466927408,2.9827668666993614,3.164867835542114,0.0,0
179,4.215448285058615,3.09548625721608,2.1295739562862086,2.2344937832367715,0.0,0
180,8.711371733971788,8.644652437441444,4.870566923000638,4.408387831915284,0.0,0
181,9.820315874491444,5.207123013567818,4.246144414239184,3.993533878399965,0.0,0
182,6.924632847326398,3.883493498566936,3.832074729132908,3.7911393582421935,0.0,0
183,4.495183575382674,2.6425270874605835,2.3255620503122874,2.800690608837583,0.0,0
184,5.776052321782156,6.065290494307367,3.9511620740710383,3.448706025556465,0.0,0
185,4.408578814645963,3.3666690415432114,3.0378657787795533,2.5425931534825503,0.0,0
186,1.898614538022205,2.31452360574838,1.4894945030792432,1.6068890973196606,0.0,0
187,6.360741106949444,3.321553426353681,3.0824254552812804,4.007705531867491,0.0,0
188,7.376528303016858,5.4125459361720845,3.886233437550851,4.288023662982635,0.0,0
189,5.410166781761864,3.0655213010635567,3.026288313861882,3.6726007205683135,0.0,0
190,5.861773094078956,2.998225125248436,3.6328269099325694,4.1267935491396335,0.0,0
191,9.586332504315253,3.97947973330668,4.880957852851118,4.763895556675257,0.0,0
192,5.750992094483651,6.032410607270893,2.9596477889212065,3.757318521932086,0.0,0
193,8.071335627776406,5.8351176793498265,4.560559473404414,4.173805716855596,0.0,0
194,2.9197685848738484,2.2438965270785145,2.1994979802707646,1.9614074652884643,0.0,0
195,4.735810372356488,2.7575286405932875,2.8538564888453233,3.3113839456479552,0.0,0
196,2.8643218438800573,2.025004145148003,1.534470576278275,1.4901950960074228,0.0,0
197,4.297793249468933,4.653957860854907,3.0788334352595905,2.818437918790383,0.0,0
198,7.36322547348758,3.2997340152429566,3.4745256788032832,3.2740995109120306,0.0,0
199,3.668315462321469,2.1495830457491616,2.4261557857180542,2.591673388791965,0.0,0
200,5.971091615213554,3.0716706574932635,3.2252406479599607,3.7164983509900287,0.0,0
201,6.2422169534198515,6.553864019306803,3.8720167036799866,3.737292149480132,0.0,0
202,7.2283283851450175,7.3378163630144915,3.9042585360960467,4.158020252045408,0.0,0
203,6.686371556896633,3.408103892952639,3.3449906332846595,3.5340214337828,0.0,0
204,9.741303330418594,4.5249015870883085,4.605040826860001,4.611670656098053,0.0,0
205,3.9541442188575786,3.191869705979601,2.164270822987594,2.8660227478748883,0.0,0
206,5.1958942810642,4.450566821483571,3.2670748353726387,3.393339346195092,0.0,0
207,5.667339249617879,3.5933893453375467,3.9109696626564743,3.2118761627630903,0.0,0
208,3.1911057692570752,1.998279373443847,1.9744247381377824,2.8112343369041866,0.0,0
209,2.470388772385784,1.6083347487627164,1.4716661943354,1.7433310440098924,0.0,0
210,4.942194067328106,4.871312809392267,2.9986655547887007,3.100838136316432,0.0,0
211,7.075590384691008,4.633835444396884,4.381651164982878,3.841644169619781,0.0,0
212,3.9123329952603,2.9311221851045817,2.6408838373522765,2.445530271974077,0.0,0
213,10.52506833327403,4.338728933139242,4.668830481408384,3.835480547852292,0.0,0
214,9.219777335567032,7.305937277815653,4.812542664510345,4.22669096143695,0.0,0
215,5.355717797056333,3.5495119453062096,2.904325333984979,3.6218919666780316,0.0,0
216,4.033802573204113,2.991395897393197,2.8567562455554723,3.6409935921240986,0.0,0
217,6.464750774323273,2.9503549956179924,3.3053207998826384,4.4338627866269285,0.0,0
218,5.475610830455903,3.70914948636594,2.8083929153913854,3.226032425425936,0.0,0
219,3.570381333649152,3.2276352342324857,2.4995240553973046,3.243884867773556,0.0,0
220,6.815677633722756,3.88464673544614,3.9868696420010767,3.7604355661389763,0.0,0
221,6.1401981949552455,2.947134621513301,3.5244053203031527,4.648203602589733,0.0,0
222,5.015525832923988,3.129923150799609,2.5298570211919658,3.807666462803564,0.0,0
223,10.016209365716332,10.298635975905682,5.463468916677922,5.734642937999286,0.0,0
224,8.448541866342085,4.809406823655556,3.743289100346376,4.080144260340597,0.0,0
225,5.871220397980162,3.6756222951288087,3.3386696339869175,3.467850175019424,0.0,0
226,4.3498973338891895,2.4586940911414317,2.154599108845656,2.8322072848172337,0.0,0
227,5.646495090795767,4.8315671699499605,3.2345545410336634,2.3974396867307703,0.0,0
228,5.4906427642832165,3.3141228163840486,3.1914938601820326,3.2136744302699287,0.0,0
229,3.3220293787275863,2.6661921757794698,2.424375082714596,1.6019504843273138,0.0,0
230,4.149013443550252,2.5680109927575083,2.183024875426832,2.9304773524350143,0.0,0
231,4.652301370262531,5.296800259540502,2.7797650972682333,2.718841201127397,0.0,0
232,4.770338810027656,3.919063372432912,2.990238518592959,2.7318107168921464,0.0,0
233,6.9147018561826705,4.175435595818569,3.5104406587373886,4.116769986564696,0.0,0
234,10.66186535358542,4.206934824169592,4.938526265504106,4.647980889235258,0.0,0
235,5.81092436964666,4.168511259688027,2.5829972178264864,2.9661426436122693,0.0,0
236,6.688214063644622,6.464033097734416,3.5292984696577574,3.7245508203594175,0.0,0
237,3.6565690639232873,2.349932798092714,2.572056980154525,2.093045158309179,0.0,0
238,5.846665955368014,3.017089700497248,3.374017825818897,3.529807501155212,0.0,0
239,3.5878087279912,2.6927103196452884,1.8319580289090907,1.9638657731796925,0.0,0
240,5.496308134136483,4.92214755551892,3.6511991594367315,3.1404495019944383,0.0,0
241,5.0486222982047035,4.299649009524233,3.356945318564006,2.870621565279272,0.0,0
242,3.4103862329601067,3.366975836859898,2.313851446043462,2.9732209170340096,0.0,0
243,6.098845846950315,4.208921104385877,3.082877659580502,3.4581947582037715,0.0,0
244,7.480895120592611,7.387047466498622,4.086468210872821,3.80192788606652,0.0,0
245,6.727342015214443,6.461605682095354,3.632557693926101,3.7855080057267374,0.0,0
246,7.793652220654298,4.676091890556113,4.581230339026376,3.742391147645866,0.0,0
247,4.854725605542222,3.045087964515458,2.9090318168891947,3.1290461492276065,0.0,0
248,4.529986264924479,3.2890494930534016,2.3968228265320928,2.7961296248536773,0.0,0
249,3.5118726063549435,4.2904773258760205,2.822820015479038,2.7491817755840446,0.0,0
250,3.7952363610037887,3.069119254880016,3.0910883750062763,2.6271722941543088,0.0,0
251,4.009305909431596,2.4151098829549533,2.155854731409524,2.467042414574076,0.0,0
252,4.017653471047054,2.8731060130995947,2.12294450680738,2.431433233984646,0.0,0
253,6.405837118504068,6.9253944813927335,3.5632388071277257,3.4898530994800763,0.0,0
254,7.473497043546799,4.802213367173219,4.0990465738203286,4.368803912139157,0.0,0
255,4.2464409912129994,2.4236609299591803,2.4839234151979612,2.3450207246977106,0.0,0
256,8.84081079205832,3.3266151696779955,4.298233895907337,3.9739972396808767,0.0,0
257,10.442439692032279,7.525313704259076,5.132309968847098,4.6337427475349084,0.0,0
258,4.978214937963145,4.452644805705291,3.0646633473825116,2.993713032048835,0.0,0
259,3.787444756663092,2.6961045832367425,2.7445117438383417,2.5032391190420986,0.0,0
260,3.236289582266866,1.9226801031631235,2.0933464076397743,2.1902347350609994,0.0,0
261,5.343457545500125,4.81838453170186,2.8147482822019434,2.8792219516741397,0.0,0
262,4.121370870949056,4.448777680909953,2.3768975714252782,2.585094539993884,0.0,0
263,7.240347958702389,3.1536511955032633,3.613704222141696,3.888902681284351,0.0,0
264,6.211380367048313,3.0331333713415707,3.3602950381301686,3.462674244387385,0.0,0
265,4.737737344757821,2.416055905033971,2.261661704566323,2.8998176057157035,0.0,0
266,6.030251694887017,8.21358191496207,3.7509902871151968,3.427999914650224,0.0,0
267,7.489966109147646,4.374333395271719,3.7947778206839664,3.9439275186310585,0.0,0
268,5.006096203203709,3.3574767299177557,3.060879871988443,2.9263638262036773,0.0,0
269,6.293774976123181,3.327387540881911,2.8059967156086736,3.1303494174684663,0.0,0
270,3.8938370765058576,4.195890288790486,2.683026031787292,2.5800530661335093,0.0,0
271,4.463802468497487,2.753857388522627,2.747559920927583,2.232597909003482,0.0,0
272,2.4144829842944078,2.1045120043706627,1.7314343914024637,1.8430510926688977,0.0,0
273,4.7838817624853744,2.8139755777115267,2.813685211121577,3.5671161684221113,0.0,0
274,5.501407389191713,5.635976697162602,3.100457232339361,4.2571932557588585,0.0,0
275,4.592809288291908,2.816181718924355,2.9358122638433906,2.9192775599282923,0.0,0
276,6.657549249564185,3.145256339353752,4.091884210664626,3.3529220403323765,0.0,0
277,7.502291216929398,3.1916002226520965,3.9627072033456057,3.9973248385143765,0.0,0
278,5.910537600032338,4.968956898584214,2.8596694162833267,3.464137035074545,0.0,0
279,7.975666165800549,6.987599640937233,4.746256473780918,4.111630557104268,0.0,0
280,3.353244395630942,2.8885036244766296,3.251812942566681,1.8361791161063887,0.0,0
281,3.0281562062865217,1.9943433753235729,2.193982194669739,1.9210975818704403,0.0,0
282,2.5239147268347897,1.8199701542214988,1.1513720016984994,1.7551662693707482,0.0,0
283,4.872460895833093,5.016123022810368,3.4902076085388463,3.2269565440053927,0.0,0
284,6.120149509098784,2.941924987310636,3.5822115894805955,2.874208422651852,0.0,0
285,2.568943052176662,1.8303254110794624,1.9758232895308883,1.7147250153495168,0.0,0
286,5.552731996226085,2.7706749897703897,3.049849624780105,3.2486570191280677,0.0,0
287,6.33090625816864,8.282224671740467,4.108423373102486,3.5073042876478056,0.0,0
288,6.744467851102692,5.795958122529639,3.521565926359067,3.5031899426718525,0.0,0
289,7.958046683459753,3.727882889862715,3.93339204828742,3.791343667981872,0.0,0
290,8.002358144007447,3.6076167916896527,4.096792690046767,4.023444929636626,0.0,0
291,4.8859367920971755,3.540395612503438,2.8176023572910465,2.8226241393056624,0.0,0
292,5.446260386003965,4.763705073969666,3.216454464414287,2.904924817970772,0.0,0
293,4.509145846996191,2.9607017051300994,3.2585534931435336,2.7954574911050534,0.0,0
294,2.0193044705389958,1.6757077484980871,1.3141944643852916,1.2523342001600413,0.0,0
295,3.560809069169064,2.381218767824965,2.033162089251193,2.105119139470119,0.0,0
296,5.353110701821465,6.613328912317925,2.8319300872460187,3.3599638980095134,0.0,0
297,7.519704030868545,4.617352697367706,4.046166063088286,4.680147335140012,0.0,0
298,4.6432873781167165,2.719633456062543,2.6390907420952563,2.6918124335999827,0.0,0
299,10.359815356233252,4.049449960269237,4.762674956113795,3.9296259687561728,0.0,0
300,7.1002187390552605,7.967042991746122,4.177823972263717,3.872204059833338,0.0,0
301,6.2025137571308555,3.386132509981417,3.2563197496617304,3.2044442588648754,0.0,0
302,5.491042877162001,3.04466157414125,3.4627536149559264,3.1750540856896565,0.0,0
303,5.5244665287063945,2.4375685677670993,3.0039266728091127,4.792397320455972,0.0,0
304,6.0895486904670735,3.567503150225712,2.73587169260701,4.322553497869609,0.0,0
305,4.010817145241848,3.042971256150533,2.330204343224687,3.325136056096745,0.0,0
306,7.429118426840107,3.377091935993584,4.419488665665623,5.112700488620481,0.0,0
307,8.061704571109896,3.502576642575157,3.655621014351142,4.883691401569324,0.0,0
308,5.447182748481624,2.8667510937072063,2.5982646565543925,3.0370266820488947,0.0,0
309,7.125125851788138,8.601607923644904,3.846269463998975,4.17868657492239,0.0,0
310,7.094602724667647,4.85270369492136,3.607814541008898,4.320000506017327,0.0,0
311,4.015980180546784,2.723822856033765,2.29877367764271,2.610886278134148,0.0,0
312,5.188273887072877,3.0049206500399914,2.683018945741506,3.3189936519745724,0.0,0
313,5.0063683257134715,4.074676517190297,2.995589181198656,2.2113166060662786,0.0,0
314,4.7915713771907935,3.2685792384258727,2.8413155351047563,3.5050639606075435,0.0,0
315,2.855613206343784,2.1842634232055382,1.7574010646959646,1.9047423643321408,0.0,0
316,3.753583403218181,2.141564376239049,2.045589909360213,2.3778417654442605,0.0,0
317,6.5355137355865,5.215987190793342,3.4839712759349912,3.3567950853777435,0.0,0
318,3.896960123476396,2.678161948883385,1.9640602043326936,1.9187640118002849,0.0,0
319,5.312204760915051,3.002830368435517,3.5040708782458228,2.589843973507376,0.0,0
320,8.898181481901489,3.4040352989172384,4.388071503326982,4.6709412616161305,0.0,0
321,5.640644831377681,4.325273251558982,2.919474851720007,2.7857546342646495,0.0,0
322,6.724215109442843,7.295501352283979,3.712209237768241,3.161744570516277,0.0,0
323,3.9852458957494696,2.692986520423036,2.7960551076916804,2.832347866173544,0.0,0
324,3.9308541654411315,2.410698536812006,2.7840068386459085,2.5414017414861645,0.0,0
325,3.516142159257398,2.5797224741479745,1.9624552816512149,2.0161978440361827,0.0,0
326,3.40693003906286,3.483784264908011,2.051966710259481,2.0583098624677705,0.0,0
327,4.1504253670485785,3.74621372909358,3.0184666047381272,2.6722745577491405,0.0,0
328,2.9944502862056224,2.3391653362486613,2.2660023240372644,1.8962131254940642,0.0,0
329,6.746351047290214,3.4080024511848266,3.399451861338413,3.841335887785681,0.0,0
330,6.473342761747165,8.118563331997475,3.8759063192533927,3.3999274504132457,0.0,0
331,7.158119952244363,6.516864354824555,3.8030688268001835,4.426850349160852,0.0,0
332,10.037963272697278,3.685721182224459,4.6616938981213005,3.6432085066925533,0.0,0
333,5.911363970446423,3.2220356832524017,3.2069305981520997,3.440882178277118,0.0,0
